"","id1","id2","thetar","thetas","alpha","n","ksat","l","thrim","thsim","omega","pulse","array(serr)"
"895",48,6,0.01,0.44,0.0175,1.31,0.2,0.402,0.15,0.25,0.5,12,54599.5093926832
"896",49,6,0.01,0.44,0.0175,1.38,0.2,0.402,0.15,0.25,0.5,12,63621.92029502
"897",50,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.25,0.5,12,81370.1841214603
"898",51,6,0.01,0.44,0.0175,1.52,0.2,0.402,0.15,0.25,0.5,12,103706.167259838
"899",52,6,0.01,0.44,0.0175,1.59,0.2,0.402,0.15,0.25,0.5,12,127457.915026712
"900",53,6,0.01,0.44,0.0175,1.66,0.2,0.402,0.15,0.25,0.5,12,149785.816490333
"901",54,6,0.01,0.44,0.0175,1.73,0.2,0.402,0.15,0.25,0.5,12,169919.103981398
"902",55,6,0.01,0.44,0.0175,1.8,0.2,0.402,0.15,0.25,0.5,12,188198.061454731
"903",56,6,0.01,0.44,0.0175,1.1,0.2,0.5,0.15,0.25,0.5,12,126563.645225582
"904",57,6,0.01,0.44,0.0175,1.17,0.2,0.5,0.15,0.25,0.5,12,99761.1645028824
"905",58,6,0.01,0.44,0.0175,1.24,0.2,0.5,0.15,0.25,0.5,12,71691.1873535625
"906",59,6,0.01,0.44,0.0175,1.31,0.2,0.5,0.15,0.25,0.5,12,55747.7343664235
"907",60,6,0.01,0.44,0.0175,1.38,0.2,0.5,0.15,0.25,0.5,12,64322.3754669067
"908",61,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.5,12,81407.3784503949
"909",62,6,0.01,0.44,0.0175,1.52,0.2,0.5,0.15,0.25,0.5,12,105097.867115738
"910",63,6,0.01,0.44,0.0175,1.59,0.2,0.5,0.15,0.25,0.5,12,129794.88053513
"911",64,6,0.01,0.44,0.0175,1.66,0.2,0.5,0.15,0.25,0.5,12,152521.129761736
"912",65,6,0.01,0.44,0.0175,1.73,0.2,0.5,0.15,0.25,0.5,12,173424.670859422
"913",66,6,0.01,0.44,0.0175,1.8,0.2,0.5,0.15,0.25,0.5,12,192652.367945737
"914",67,6,0.01,0.44,0.0175,1.1,0.2,0.598,0.15,0.25,0.5,12,123349.573379722
"915",68,6,0.01,0.44,0.0175,1.17,0.2,0.598,0.15,0.25,0.5,12,100093.794105629
"916",69,6,0.01,0.44,0.0175,1.24,0.2,0.598,0.15,0.25,0.5,12,77481.0686332419
"917",70,6,0.01,0.44,0.0175,1.31,0.2,0.598,0.15,0.25,0.5,12,53982.5619139075
"918",71,6,0.01,0.44,0.0175,1.38,0.2,0.598,0.15,0.25,0.5,12,64631.8663445155
"919",72,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.25,0.5,12,82511.0971620215
"920",73,6,0.01,0.44,0.0175,1.52,0.2,0.598,0.15,0.25,0.5,12,105742.019773009
"921",74,6,0.01,0.44,0.0175,1.59,0.2,0.598,0.15,0.25,0.5,12,131599.807715272
"922",75,6,0.01,0.44,0.0175,1.66,0.2,0.598,0.15,0.25,0.5,12,155244.451203793
"923",76,6,0.01,0.44,0.0175,1.73,0.2,0.598,0.15,0.25,0.5,12,177201.316252029
"924",77,6,0.01,0.44,0.0175,1.8,0.2,0.598,0.15,0.25,0.5,12,197133.254238029
"925",78,6,0.01,0.44,0.0175,1.1,0.2,0.696,0.15,0.25,0.5,12,127562.065928482
"926",79,6,0.01,0.44,0.0175,1.17,0.2,0.696,0.15,0.25,0.5,12,100547.642706952
"927",80,6,0.01,0.44,0.0175,1.24,0.2,0.696,0.15,0.25,0.5,12,72811.9694354065
"928",81,6,0.01,0.44,0.0175,1.31,0.2,0.696,0.15,0.25,0.5,12,58677.0326504962
"929",82,6,0.01,0.44,0.0175,1.38,0.2,0.696,0.15,0.25,0.5,12,65961.0261819374
"930",83,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.25,0.5,12,83495.802789149
"931",84,6,0.01,0.44,0.0175,1.52,0.2,0.696,0.15,0.25,0.5,12,108015.674949425
"932",85,6,0.01,0.44,0.0175,1.59,0.2,0.696,0.15,0.25,0.5,12,133698.745493493
"933",86,6,0.01,0.44,0.0175,1.66,0.2,0.696,0.15,0.25,0.5,12,158180.324522844
"934",87,6,0.01,0.44,0.0175,1.73,0.2,0.696,0.15,0.25,0.5,12,180885.917646698
"935",88,6,0.01,0.44,0.0175,1.8,0.2,0.696,0.15,0.25,0.5,12,201994.182355014
"936",89,6,0.01,0.44,0.0175,1.1,0.2,0.794,0.15,0.25,0.5,12,124251.52160016
"937",90,6,0.01,0.44,0.0175,1.17,0.2,0.794,0.15,0.25,0.5,12,100753.686981607
"938",91,6,0.01,0.44,0.0175,1.24,0.2,0.794,0.15,0.25,0.5,12,73245.853163369
"939",92,6,0.01,0.44,0.0175,1.31,0.2,0.794,0.15,0.25,0.5,12,57705.1894556732
"940",93,6,0.01,0.44,0.0175,1.38,0.2,0.794,0.15,0.25,0.5,12,66373.1487409747
"941",94,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.25,0.5,12,84177.1813632694
"942",95,6,0.01,0.44,0.0175,1.52,0.2,0.794,0.15,0.25,0.5,12,109371.215711787
"943",96,6,0.01,0.44,0.0175,1.59,0.2,0.794,0.15,0.25,0.5,12,135699.869797739
"944",97,6,0.01,0.44,0.0175,1.66,0.2,0.794,0.15,0.25,0.5,12,161292.871348857
"945",98,6,0.01,0.44,0.0175,1.73,0.2,0.794,0.15,0.25,0.5,12,184918.872367242
"946",99,6,0.01,0.44,0.0175,1.8,0.2,0.794,0.15,0.25,0.5,12,207316.135442783
"947",100,6,0.01,0.44,0.0175,1.1,0.2,0.892,0.15,0.25,0.5,12,125916.502037488
"948",101,6,0.01,0.44,0.0175,1.17,0.2,0.892,0.15,0.25,0.5,12,108423.959875334
"949",102,6,0.01,0.44,0.0175,1.24,0.2,0.892,0.15,0.25,0.5,12,74231.5720569912
"950",103,6,0.01,0.44,0.0175,1.31,0.2,0.892,0.15,0.25,0.5,12,58453.5249500769
"951",104,6,0.01,0.44,0.0175,1.38,0.2,0.892,0.15,0.25,0.5,12,67177.2924543337
"952",105,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.25,0.5,12,86300.6862916996
"953",106,6,0.01,0.44,0.0175,1.52,0.2,0.892,0.15,0.25,0.5,12,110348.843057726
"954",107,6,0.01,0.44,0.0175,1.59,0.2,0.892,0.15,0.25,0.5,12,138061.511343242
"955",108,6,0.01,0.44,0.0175,1.66,0.2,0.892,0.15,0.25,0.5,12,164390.734760937
"956",109,6,0.01,0.44,0.0175,1.73,0.2,0.892,0.15,0.25,0.5,12,189068.105754176
"957",110,6,0.01,0.44,0.0175,1.8,0.2,0.892,0.15,0.25,0.5,12,212534.853843344
"958",111,6,0.01,0.44,0.0175,1.1,0.2,0.99,0.15,0.25,0.5,12,126849.881638081
"959",112,6,0.01,0.44,0.0175,1.17,0.2,0.99,0.15,0.25,0.5,12,105697.111354382
"960",113,6,0.01,0.44,0.0175,1.24,0.2,0.99,0.15,0.25,0.5,12,75108.988406132
"961",114,6,0.01,0.44,0.0175,1.31,0.2,0.99,0.15,0.25,0.5,12,58841.8570831116
"962",115,6,0.01,0.44,0.0175,1.38,0.2,0.99,0.15,0.25,0.5,12,69057.9200595234
"963",116,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.25,0.5,12,87620.4997643353
"964",117,6,0.01,0.44,0.0175,1.52,0.2,0.99,0.15,0.25,0.5,12,112417.153967041
"965",118,6,0.01,0.44,0.0175,1.59,0.2,0.99,0.15,0.25,0.5,12,140674.671017442
"966",119,6,0.01,0.44,0.0175,1.66,0.2,0.99,0.15,0.25,0.5,12,167482.491443421
"967",120,6,0.01,0.44,0.0175,1.73,0.2,0.99,0.15,0.25,0.5,12,193283.721727826
"968",121,6,0.01,0.44,0.0175,1.8,0.2,0.99,0.15,0.25,0.5,12,218126.602428092
"969",1,6,0.01,0.44,0.0175,1.1,0.2,0.5,0.1,0.25,0.5,12,125916.279464131
"970",2,6,0.01,0.44,0.0175,1.17,0.2,0.5,0.1,0.25,0.5,12,102380.783383354
"971",3,6,0.01,0.44,0.0175,1.24,0.2,0.5,0.1,0.25,0.5,12,74248.6385308248
"972",4,6,0.01,0.44,0.0175,1.31,0.2,0.5,0.1,0.25,0.5,12,71065.2480242075
"973",5,6,0.01,0.44,0.0175,1.38,0.2,0.5,0.1,0.25,0.5,12,84263.030641051
"974",6,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.1,0.25,0.5,12,114232.85229347
"975",7,6,0.01,0.44,0.0175,1.52,0.2,0.5,0.1,0.25,0.5,12,146540.893603714
"976",8,6,0.01,0.44,0.0175,1.59,0.2,0.5,0.1,0.25,0.5,12,178698.394871487
"977",9,6,0.01,0.44,0.0175,1.66,0.2,0.5,0.1,0.25,0.5,12,207363.806993914
"978",10,6,0.01,0.44,0.0175,1.73,0.2,0.5,0.1,0.25,0.5,12,233507.398443648
"979",11,6,0.01,0.44,0.0175,1.8,0.2,0.5,0.1,0.25,0.5,12,257153.694420092
"980",12,6,0.01,0.44,0.0175,1.1,0.2,0.5,0.11,0.25,0.5,12,133545.403919734
"981",13,6,0.01,0.44,0.0175,1.17,0.2,0.5,0.11,0.25,0.5,12,102426.978956818
"982",14,6,0.01,0.44,0.0175,1.24,0.2,0.5,0.11,0.25,0.5,12,73507.2239697684
"983",15,6,0.01,0.44,0.0175,1.31,0.2,0.5,0.11,0.25,0.5,12,69648.0913307161
"984",16,6,0.01,0.44,0.0175,1.38,0.2,0.5,0.11,0.25,0.5,12,79072.5974630516
"985",17,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.11,0.25,0.5,12,107051.161439195
"986",18,6,0.01,0.44,0.0175,1.52,0.2,0.5,0.11,0.25,0.5,12,138548.333246598
"987",19,6,0.01,0.44,0.0175,1.59,0.2,0.5,0.11,0.25,0.5,12,168491.705344244
"988",20,6,0.01,0.44,0.0175,1.66,0.2,0.5,0.11,0.25,0.5,12,195566.206656848
"989",21,6,0.01,0.44,0.0175,1.73,0.2,0.5,0.11,0.25,0.5,12,220841.891213162
"990",22,6,0.01,0.44,0.0175,1.8,0.2,0.5,0.11,0.25,0.5,12,243744.353024181
"991",23,6,0.01,0.44,0.0175,1.1,0.2,0.5,0.12,0.25,0.5,12,130332.404946215
"992",24,6,0.01,0.44,0.0175,1.17,0.2,0.5,0.12,0.25,0.5,12,101613.775630838
"993",25,6,0.01,0.44,0.0175,1.24,0.2,0.5,0.12,0.25,0.5,12,72820.6602980971
"994",26,6,0.01,0.44,0.0175,1.31,0.2,0.5,0.12,0.25,0.5,12,67045.066714456
"995",27,6,0.01,0.44,0.0175,1.38,0.2,0.5,0.12,0.25,0.5,12,74815.5590924828
"996",28,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.12,0.25,0.5,12,99861.5417426348
"997",29,6,0.01,0.44,0.0175,1.52,0.2,0.5,0.12,0.25,0.5,12,129964.065516905
"998",30,6,0.01,0.44,0.0175,1.59,0.2,0.5,0.12,0.25,0.5,12,158099.317120348
"999",31,6,0.01,0.44,0.0175,1.66,0.2,0.5,0.12,0.25,0.5,12,184504.489841004
"1000",32,6,0.01,0.44,0.0175,1.73,0.2,0.5,0.12,0.25,0.5,12,208470.386290803
"1001",33,6,0.01,0.44,0.0175,1.8,0.2,0.5,0.12,0.25,0.5,12,230606.805266909
"1002",34,6,0.01,0.44,0.0175,1.1,0.2,0.5,0.13,0.25,0.5,12,131057.342300669
"1003",35,6,0.01,0.44,0.0175,1.17,0.2,0.5,0.13,0.25,0.5,12,101169.215967303
"1004",36,6,0.01,0.44,0.0175,1.24,0.2,0.5,0.13,0.25,0.5,12,72776.2140065175
"1005",37,6,0.01,0.44,0.0175,1.31,0.2,0.5,0.13,0.25,0.5,12,62465.8043165785
"1006",38,6,0.01,0.44,0.0175,1.38,0.2,0.5,0.13,0.25,0.5,12,70460.3178395437
"1007",39,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.13,0.25,0.5,12,93000.1587071594
"1008",40,6,0.01,0.44,0.0175,1.52,0.2,0.5,0.13,0.25,0.5,12,121253.766171409
"1009",41,6,0.01,0.44,0.0175,1.59,0.2,0.5,0.13,0.25,0.5,12,148526.342886565
"1010",42,6,0.01,0.44,0.0175,1.66,0.2,0.5,0.13,0.25,0.5,12,173470.383570063
"1011",43,6,0.01,0.44,0.0175,1.73,0.2,0.5,0.13,0.25,0.5,12,196422.195348887
"1012",44,6,0.01,0.44,0.0175,1.8,0.2,0.5,0.13,0.25,0.5,12,217594.880246981
"1013",45,6,0.01,0.44,0.0175,1.1,0.2,0.5,0.14,0.25,0.5,12,126853.2250971
"1014",46,6,0.01,0.44,0.0175,1.17,0.2,0.5,0.14,0.25,0.5,12,101076.458897644
"1015",47,6,0.01,0.44,0.0175,1.24,0.2,0.5,0.14,0.25,0.5,12,71820.2964354244
"1016",48,6,0.01,0.44,0.0175,1.31,0.2,0.5,0.14,0.25,0.5,12,58629.3370525793
"1017",49,6,0.01,0.44,0.0175,1.38,0.2,0.5,0.14,0.25,0.5,12,67479.4107563261
"1018",50,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.14,0.25,0.5,12,87209.3764957256
"1019",51,6,0.01,0.44,0.0175,1.52,0.2,0.5,0.14,0.25,0.5,12,112929.638531188
"1020",52,6,0.01,0.44,0.0175,1.59,0.2,0.5,0.14,0.25,0.5,12,138813.794308833
"1021",53,6,0.01,0.44,0.0175,1.66,0.2,0.5,0.14,0.25,0.5,12,162782.249429266
"1022",54,6,0.01,0.44,0.0175,1.73,0.2,0.5,0.14,0.25,0.5,12,184713.521403781
"1023",55,6,0.01,0.44,0.0175,1.8,0.2,0.5,0.14,0.25,0.5,12,204843.713332167
"1024",56,6,0.01,0.44,0.0175,1.1,0.2,0.5,0.15,0.25,0.5,12,126563.645225582
"1025",57,6,0.01,0.44,0.0175,1.17,0.2,0.5,0.15,0.25,0.5,12,99761.1645028824
"1026",58,6,0.01,0.44,0.0175,1.24,0.2,0.5,0.15,0.25,0.5,12,71691.1873535625
"1027",59,6,0.01,0.44,0.0175,1.31,0.2,0.5,0.15,0.25,0.5,12,55747.7343664235
"1028",60,6,0.01,0.44,0.0175,1.38,0.2,0.5,0.15,0.25,0.5,12,64322.3754669067
"1029",61,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.5,12,81407.3784503949
"1030",62,6,0.01,0.44,0.0175,1.52,0.2,0.5,0.15,0.25,0.5,12,105097.867115738
"1031",63,6,0.01,0.44,0.0175,1.59,0.2,0.5,0.15,0.25,0.5,12,129794.88053513
"1032",64,6,0.01,0.44,0.0175,1.66,0.2,0.5,0.15,0.25,0.5,12,152521.129761736
"1033",65,6,0.01,0.44,0.0175,1.73,0.2,0.5,0.15,0.25,0.5,12,173424.670859422
"1034",66,6,0.01,0.44,0.0175,1.8,0.2,0.5,0.15,0.25,0.5,12,192652.367945737
"1035",67,6,0.01,0.44,0.0175,1.1,0.2,0.5,0.16,0.25,0.5,12,122138.186401218
"1036",68,6,0.01,0.44,0.0175,1.17,0.2,0.5,0.16,0.25,0.5,12,98006.6673215956
"1037",69,6,0.01,0.44,0.0175,1.24,0.2,0.5,0.16,0.25,0.5,12,71495.3697227826
"1038",70,6,0.01,0.44,0.0175,1.31,0.2,0.5,0.16,0.25,0.5,12,53400.5080968659
"1039",71,6,0.01,0.44,0.0175,1.38,0.2,0.5,0.16,0.25,0.5,12,61754.4411360967
"1040",72,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.16,0.25,0.5,12,75924.7819305602
"1041",73,6,0.01,0.44,0.0175,1.52,0.2,0.5,0.16,0.25,0.5,12,97682.6771148124
"1042",74,6,0.01,0.44,0.0175,1.59,0.2,0.5,0.16,0.25,0.5,12,120527.906356877
"1043",75,6,0.01,0.44,0.0175,1.66,0.2,0.5,0.16,0.25,0.5,12,142465.625781173
"1044",76,6,0.01,0.44,0.0175,1.73,0.2,0.5,0.16,0.25,0.5,12,162364.02793907
"1045",77,6,0.01,0.44,0.0175,1.8,0.2,0.5,0.16,0.25,0.5,12,180777.674699248
"1046",78,6,0.01,0.44,0.0175,1.1,0.2,0.5,0.17,0.25,0.5,12,120239.923675929
"1047",79,6,0.01,0.44,0.0175,1.17,0.2,0.5,0.17,0.25,0.5,12,97814.743060669
"1048",80,6,0.01,0.44,0.0175,1.24,0.2,0.5,0.17,0.25,0.5,12,70319.0060658806
"1049",81,6,0.01,0.44,0.0175,1.31,0.2,0.5,0.17,0.25,0.5,12,50570.4793183077
"1050",82,6,0.01,0.44,0.0175,1.38,0.2,0.5,0.17,0.25,0.5,12,60104.8885614234
"1051",83,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.17,0.25,0.5,12,70754.1457415861
"1052",84,6,0.01,0.44,0.0175,1.52,0.2,0.5,0.17,0.25,0.5,12,90562.2219328567
"1053",85,6,0.01,0.44,0.0175,1.59,0.2,0.5,0.17,0.25,0.5,12,111965.511828073
"1054",86,6,0.01,0.44,0.0175,1.66,0.2,0.5,0.17,0.25,0.5,12,132715.508411111
"1055",87,6,0.01,0.44,0.0175,1.73,0.2,0.5,0.17,0.25,0.5,12,151749.553822679
"1056",88,6,0.01,0.44,0.0175,1.8,0.2,0.5,0.17,0.25,0.5,12,168953.20904782
"1057",89,6,0.01,0.44,0.0175,1.1,0.2,0.5,0.18,0.25,0.5,12,117879.764217625
"1058",90,6,0.01,0.44,0.0175,1.17,0.2,0.5,0.18,0.25,0.5,12,95499.9638656659
"1059",91,6,0.01,0.44,0.0175,1.24,0.2,0.5,0.18,0.25,0.5,12,70061.5921238086
"1060",92,6,0.01,0.44,0.0175,1.31,0.2,0.5,0.18,0.25,0.5,12,50937.9808324147
"1061",93,6,0.01,0.44,0.0175,1.38,0.2,0.5,0.18,0.25,0.5,12,58148.9248289607
"1062",94,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.18,0.25,0.5,12,65918.9767649571
"1063",95,6,0.01,0.44,0.0175,1.52,0.2,0.5,0.18,0.25,0.5,12,84162.9597087921
"1064",96,6,0.01,0.44,0.0175,1.59,0.2,0.5,0.18,0.25,0.5,12,103595.564664666
"1065",97,6,0.01,0.44,0.0175,1.66,0.2,0.5,0.18,0.25,0.5,12,123126.781698654
"1066",98,6,0.01,0.44,0.0175,1.73,0.2,0.5,0.18,0.25,0.5,12,141258.223250991
"1067",99,6,0.01,0.44,0.0175,1.8,0.2,0.5,0.18,0.25,0.5,12,157890.656761639
"1068",100,6,0.01,0.44,0.0175,1.1,0.2,0.5,0.19,0.25,0.5,12,117220.872832101
"1069",101,6,0.01,0.44,0.0175,1.17,0.2,0.5,0.19,0.25,0.5,12,89856.7049155514
"1070",102,6,0.01,0.44,0.0175,1.24,0.2,0.5,0.19,0.25,0.5,12,68963.8878131156
"1071",103,6,0.01,0.44,0.0175,1.31,0.2,0.5,0.19,0.25,0.5,12,49479.4696051787
"1072",104,6,0.01,0.44,0.0175,1.38,0.2,0.5,0.19,0.25,0.5,12,54428.8203061819
"1073",105,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.19,0.25,0.5,12,61268.2892274285
"1074",106,6,0.01,0.44,0.0175,1.52,0.2,0.5,0.19,0.25,0.5,12,NA
"1075",107,6,0.01,0.44,0.0175,1.59,0.2,0.5,0.19,0.25,0.5,12,96348.7743063182
"1076",108,6,0.01,0.44,0.0175,1.66,0.2,0.5,0.19,0.25,0.5,12,114054.199177589
"1077",109,6,0.01,0.44,0.0175,1.73,0.2,0.5,0.19,0.25,0.5,12,NA
"1078",110,6,0.01,0.44,0.0175,1.8,0.2,0.5,0.19,0.25,0.5,12,147142.078279888
"1079",111,6,0.01,0.44,0.0175,1.1,0.2,0.5,0.2,0.25,0.5,12,118034.297029801
"1080",112,6,0.01,0.44,0.0175,1.17,0.2,0.5,0.2,0.25,0.5,12,NA
"1081",113,6,0.01,0.44,0.0175,1.24,0.2,0.5,0.2,0.25,0.5,12,67887.7061401964
"1082",114,6,0.01,0.44,0.0175,1.31,0.2,0.5,0.2,0.25,0.5,12,47185.4221702116
"1083",115,6,0.01,0.44,0.0175,1.38,0.2,0.5,0.2,0.25,0.5,12,49199.82609086
"1084",116,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.2,0.25,0.5,12,58170.0238915756
"1085",117,6,0.01,0.44,0.0175,1.52,0.2,0.5,0.2,0.25,0.5,12,71943.8113589846
"1086",118,6,0.01,0.44,0.0175,1.59,0.2,0.5,0.2,0.25,0.5,12,NA
"1087",119,6,0.01,0.44,0.0175,1.66,0.2,0.5,0.2,0.25,0.5,12,105220.35422127
"1088",120,6,0.01,0.44,0.0175,1.73,0.2,0.5,0.2,0.25,0.5,12,NA
"1089",121,6,0.01,0.44,0.0175,1.8,0.2,0.5,0.2,0.25,0.5,12,136583.69423191
"1090",1,6,0.01,0.44,0.0175,1.1,0.2,0.5,0.15,0.1,0.5,12,NA
"1091",2,6,0.01,0.44,0.0175,1.17,0.2,0.5,0.15,0.1,0.5,12,NA
"1092",3,6,0.01,0.44,0.0175,1.24,0.2,0.5,0.15,0.1,0.5,12,NA
"1093",4,6,0.01,0.44,0.0175,1.31,0.2,0.5,0.15,0.1,0.5,12,NA
"1094",5,6,0.01,0.44,0.0175,1.38,0.2,0.5,0.15,0.1,0.5,12,NA
"1095",6,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.1,0.5,12,NA
"1096",7,6,0.01,0.44,0.0175,1.52,0.2,0.5,0.15,0.1,0.5,12,NA
"1097",8,6,0.01,0.44,0.0175,1.59,0.2,0.5,0.15,0.1,0.5,12,377203.838491822
"1098",9,6,0.01,0.44,0.0175,1.66,0.2,0.5,0.15,0.1,0.5,12,372680.684632858
"1099",10,6,0.01,0.44,0.0175,1.73,0.2,0.5,0.15,0.1,0.5,12,368301.24399735
"1100",11,6,0.01,0.44,0.0175,1.8,0.2,0.5,0.15,0.1,0.5,12,362663.517181792
"1101",12,6,0.01,0.44,0.0175,1.1,0.2,0.5,0.15,0.13,0.5,12,NA
"1102",13,6,0.01,0.44,0.0175,1.17,0.2,0.5,0.15,0.13,0.5,12,NA
"1103",14,6,0.01,0.44,0.0175,1.24,0.2,0.5,0.15,0.13,0.5,12,NA
"1104",15,6,0.01,0.44,0.0175,1.31,0.2,0.5,0.15,0.13,0.5,12,NA
"1105",16,6,0.01,0.44,0.0175,1.38,0.2,0.5,0.15,0.13,0.5,12,NA
"1106",17,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.13,0.5,12,NA
"1107",18,6,0.01,0.44,0.0175,1.52,0.2,0.5,0.15,0.13,0.5,12,NA
"1108",19,6,0.01,0.44,0.0175,1.59,0.2,0.5,0.15,0.13,0.5,12,369893.019930994
"1109",20,6,0.01,0.44,0.0175,1.66,0.2,0.5,0.15,0.13,0.5,12,364565.108852482
"1110",21,6,0.01,0.44,0.0175,1.73,0.2,0.5,0.15,0.13,0.5,12,358703.079945264
"1111",22,6,0.01,0.44,0.0175,1.8,0.2,0.5,0.15,0.13,0.5,12,352900.660264
"1112",23,6,0.01,0.44,0.0175,1.1,0.2,0.5,0.15,0.16,0.5,12,104941.152509875
"1113",24,6,0.01,0.44,0.0175,1.17,0.2,0.5,0.15,0.16,0.5,12,74857.4473293105
"1114",25,6,0.01,0.44,0.0175,1.24,0.2,0.5,0.15,0.16,0.5,12,58554.3366089851
"1115",26,6,0.01,0.44,0.0175,1.31,0.2,0.5,0.15,0.16,0.5,12,45957.4319150096
"1116",27,6,0.01,0.44,0.0175,1.38,0.2,0.5,0.15,0.16,0.5,12,35237.514857109
"1117",28,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.16,0.5,12,46167.9007424455
"1118",29,6,0.01,0.44,0.0175,1.52,0.2,0.5,0.15,0.16,0.5,12,52585.7837400642
"1119",30,6,0.01,0.44,0.0175,1.59,0.2,0.5,0.15,0.16,0.5,12,62771.5217286053
"1120",31,6,0.01,0.44,0.0175,1.66,0.2,0.5,0.15,0.16,0.5,12,75656.3697380495
"1121",32,6,0.01,0.44,0.0175,1.73,0.2,0.5,0.15,0.16,0.5,12,86019.7951989236
"1122",33,6,0.01,0.44,0.0175,1.8,0.2,0.5,0.15,0.16,0.5,12,98281.7588507451
"1123",34,6,0.01,0.44,0.0175,1.1,0.2,0.5,0.15,0.19,0.5,12,109923.162600422
"1124",35,6,0.01,0.44,0.0175,1.17,0.2,0.5,0.15,0.19,0.5,12,83691.352887989
"1125",36,6,0.01,0.44,0.0175,1.24,0.2,0.5,0.15,0.19,0.5,12,69325.0147193065
"1126",37,6,0.01,0.44,0.0175,1.31,0.2,0.5,0.15,0.19,0.5,12,48301.0494071658
"1127",38,6,0.01,0.44,0.0175,1.38,0.2,0.5,0.15,0.19,0.5,12,48756.2966035749
"1128",39,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.19,0.5,12,55220.6886822352
"1129",40,6,0.01,0.44,0.0175,1.52,0.2,0.5,0.15,0.19,0.5,12,66479.042611477
"1130",41,6,0.01,0.44,0.0175,1.59,0.2,0.5,0.15,0.19,0.5,12,81156.0355842325
"1131",42,6,0.01,0.44,0.0175,1.66,0.2,0.5,0.15,0.19,0.5,12,97644.8775629949
"1132",43,6,0.01,0.44,0.0175,1.73,0.2,0.5,0.15,0.19,0.5,12,112222.969752789
"1133",44,6,0.01,0.44,0.0175,1.8,0.2,0.5,0.15,0.19,0.5,12,126573.305671952
"1134",45,6,0.01,0.44,0.0175,1.1,0.2,0.5,0.15,0.22,0.5,12,117879.764217625
"1135",46,6,0.01,0.44,0.0175,1.17,0.2,0.5,0.15,0.22,0.5,12,95499.9638656659
"1136",47,6,0.01,0.44,0.0175,1.24,0.2,0.5,0.15,0.22,0.5,12,70061.5921238086
"1137",48,6,0.01,0.44,0.0175,1.31,0.2,0.5,0.15,0.22,0.5,12,50937.9808324147
"1138",49,6,0.01,0.44,0.0175,1.38,0.2,0.5,0.15,0.22,0.5,12,58148.9248289607
"1139",50,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.22,0.5,12,65918.9767649571
"1140",51,6,0.01,0.44,0.0175,1.52,0.2,0.5,0.15,0.22,0.5,12,84162.9597087921
"1141",52,6,0.01,0.44,0.0175,1.59,0.2,0.5,0.15,0.22,0.5,12,103595.564664666
"1142",53,6,0.01,0.44,0.0175,1.66,0.2,0.5,0.15,0.22,0.5,12,123126.781698654
"1143",54,6,0.01,0.44,0.0175,1.73,0.2,0.5,0.15,0.22,0.5,12,141258.223250991
"1144",55,6,0.01,0.44,0.0175,1.8,0.2,0.5,0.15,0.22,0.5,12,157890.656761639
"1145",56,6,0.01,0.44,0.0175,1.1,0.2,0.5,0.15,0.25,0.5,12,126563.645225582
"1146",57,6,0.01,0.44,0.0175,1.17,0.2,0.5,0.15,0.25,0.5,12,99761.1645028824
"1147",58,6,0.01,0.44,0.0175,1.24,0.2,0.5,0.15,0.25,0.5,12,71691.1873535625
"1148",59,6,0.01,0.44,0.0175,1.31,0.2,0.5,0.15,0.25,0.5,12,55747.7343664235
"1149",60,6,0.01,0.44,0.0175,1.38,0.2,0.5,0.15,0.25,0.5,12,64322.3754669067
"1150",61,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.5,12,81407.3784503949
"1151",62,6,0.01,0.44,0.0175,1.52,0.2,0.5,0.15,0.25,0.5,12,105097.867115738
"1152",63,6,0.01,0.44,0.0175,1.59,0.2,0.5,0.15,0.25,0.5,12,129794.88053513
"1153",64,6,0.01,0.44,0.0175,1.66,0.2,0.5,0.15,0.25,0.5,12,152521.129761736
