date,C1-1,C2-1,C3-1,C4-1,C5-2,C6-2,C7-2,C8-2,C9-3,C10-3,C11-3,C12-3,C13-4,C14-4,C15-4,C16-4,C17-5,C18-5,C19-5,C20-5,C21-6,C22-6,C23-6,C24-6,C25-7,C26-7,C27-7,C28-7,C29-8,C30-8,C31-8,C32-8,C33-9,C34-9,C35-9,C36-9,C37-10,C38-10,C39-10,C40-10,C41-11,C42-11,C43-11,C44-11,C45-12,C46-12,C47-12,C48-12
1/18/2015 0:15,11.394,6.051,5.179,4.063,8.469,7.469,6.458,5.231,8.394,7.519,6.737,5.565,8.469,7.544,6.737,5.385,8.618,7.845,7.015,5.898,8.469,7.544,6.813,5.745,8.095,7.343,6.408,5.488,8.668,7.87,7.015,5.847,8.419,7.645,6.965,5.745,8.22,7.444,6.788,5.745,8.668,7.92,7.066,6.026,-94.792,7.77,6.914,5.488
1/18/2015 0:30,11.929,6.051,5.205,4.063,8.469,7.469,6.484,5.231,8.369,7.519,6.737,5.565,8.444,7.544,6.763,5.385,8.618,7.845,7.015,5.898,8.469,7.544,6.813,5.745,8.07,7.343,6.433,5.488,8.668,7.87,7.015,5.847,8.419,7.645,6.965,5.745,8.195,7.444,6.813,5.745,8.668,7.92,7.091,6.026,-94.792,7.745,6.94,5.488
1/18/2015 0:45,11.2,6.051,5.231,4.089,8.444,7.469,6.509,5.231,8.369,7.519,6.763,5.565,8.419,7.544,6.763,5.411,8.593,7.845,7.015,5.898,8.419,7.544,6.813,5.745,8.07,7.343,6.458,5.514,8.643,7.87,7.015,5.847,8.369,7.619,6.965,5.745,8.17,7.444,6.813,5.745,8.643,7.92,7.091,6.051,-94.792,7.745,6.94,5.514
1/18/2015 1:00,11.273,6.051,5.231,4.089,8.419,7.469,6.509,5.231,8.344,7.519,6.763,5.591,8.394,7.544,6.763,5.411,8.568,7.82,7.041,5.898,8.419,7.544,6.839,5.745,8.02,7.318,6.458,5.514,8.618,7.87,7.041,5.847,8.369,7.619,6.965,5.77,8.17,7.419,6.813,5.745,8.618,7.92,7.116,6.051,-94.792,7.72,6.94,5.514
1/18/2015 1:15,11.54,6.051,5.257,4.089,8.394,7.469,6.535,5.231,8.319,7.519,6.763,5.591,8.394,7.544,6.788,5.411,8.543,7.82,7.066,5.898,8.394,7.544,6.839,5.77,8.02,7.318,6.458,5.514,8.593,7.87,7.041,5.847,8.319,7.619,6.99,5.77,8.145,7.444,6.839,5.77,8.593,7.92,7.116,6.051,-94.792,7.72,6.94,5.514
1/18/2015 1:30,10.173,6.051,5.257,4.089,8.369,7.469,6.56,5.231,8.319,7.494,6.788,5.591,8.369,7.544,6.788,5.437,8.519,7.82,7.066,5.924,8.369,7.544,6.864,5.77,7.995,7.318,6.484,5.539,8.568,7.87,7.066,5.847,8.319,7.619,6.99,5.796,8.12,7.419,6.839,5.77,8.568,7.92,7.116,6.051,-94.792,7.695,6.965,5.539
1/18/2015 1:45,9.706,6.051,5.282,4.115,8.369,7.494,6.56,5.257,8.295,7.494,6.788,5.591,8.344,7.544,6.813,5.437,8.519,7.82,7.066,5.924,8.369,7.544,6.864,5.77,7.97,7.318,6.484,5.539,8.568,7.87,7.066,5.872,8.319,7.619,6.99,5.796,8.12,7.419,6.839,5.77,8.543,7.92,7.142,6.051,-94.792,7.695,6.965,5.539
1/18/2015 2:00,10.149,6.051,5.282,4.115,8.344,7.494,6.56,5.257,8.27,7.494,6.813,5.591,8.319,7.544,6.813,5.437,8.494,7.82,7.066,5.924,8.344,7.544,6.864,5.77,7.97,7.318,6.509,5.539,8.543,7.845,7.066,5.872,8.295,7.619,7.015,5.796,8.095,7.419,6.839,5.77,8.543,7.895,7.142,6.051,-94.792,7.695,6.965,5.539
1/18/2015 2:15,9.805,6.051,5.282,4.115,8.319,7.494,6.585,5.257,8.245,7.494,6.813,5.591,8.319,7.544,6.813,5.437,8.469,7.82,7.091,5.949,8.319,7.544,6.889,5.796,7.97,7.318,6.509,5.539,8.519,7.845,7.066,5.872,8.295,7.594,7.015,5.796,8.095,7.419,6.864,5.796,8.519,7.895,7.167,6.051,-94.792,7.67,6.965,5.539
1/18/2015 2:30,9.46,6.051,5.308,4.141,8.295,7.494,6.611,5.257,8.22,7.494,6.813,5.616,8.295,7.519,6.839,5.437,8.444,7.82,7.091,5.949,8.319,7.544,6.889,5.796,7.97,7.318,6.509,5.539,8.519,7.845,7.091,5.898,8.295,7.594,7.015,5.796,8.095,7.419,6.864,5.796,8.519,7.895,7.167,6.077,-94.792,7.67,6.965,5.565
1/18/2015 2:45,9.608,6.051,5.334,4.141,8.27,7.494,6.611,5.282,8.195,7.494,6.813,5.616,8.27,7.519,6.839,5.437,8.419,7.82,7.116,5.949,8.319,7.544,6.914,5.796,7.97,7.318,6.509,5.539,8.519,7.845,7.091,5.898,8.27,7.594,7.015,5.821,8.07,7.419,6.864,5.796,8.519,7.895,7.167,6.077,-94.792,7.67,6.965,5.565
1/18/2015 3:00,9.534,6.051,5.334,4.141,8.27,7.469,6.611,5.282,8.17,7.469,6.839,5.616,8.245,7.519,6.839,5.462,8.394,7.795,7.116,5.949,8.319,7.544,6.914,5.796,7.945,7.318,6.509,5.565,8.494,7.845,7.091,5.898,8.245,7.569,7.015,5.821,8.07,7.419,6.864,5.796,8.494,7.87,7.192,6.077,-94.792,7.67,6.965,5.565
1/18/2015 3:15,9.632,6.051,5.334,4.141,8.245,7.469,6.636,5.282,8.17,7.469,6.839,5.642,8.22,7.519,6.864,5.462,8.394,7.795,7.116,5.975,8.295,7.519,6.914,5.796,7.92,7.318,6.535,5.565,8.469,7.82,7.116,5.898,8.22,7.569,7.015,5.847,8.045,7.419,6.864,5.796,8.469,7.87,7.192,6.102,-94.792,7.67,6.965,5.591
1/18/2015 3:30,9.114,6.051,5.36,4.168,8.22,7.469,6.636,5.282,8.145,7.469,6.839,5.642,8.22,7.519,6.864,5.488,8.369,7.795,7.116,5.975,8.27,7.519,6.914,5.796,7.895,7.318,6.535,5.565,8.469,7.82,7.116,5.898,8.17,7.569,7.015,5.847,8.02,7.419,6.889,5.821,8.444,7.87,7.192,6.102,-94.792,7.67,6.965,5.591
1/18/2015 3:45,9.336,6.051,5.36,4.168,8.195,7.469,6.661,5.282,8.145,7.469,6.864,5.642,8.195,7.519,6.864,5.488,8.369,7.77,7.116,5.975,8.27,7.519,6.914,5.821,7.87,7.318,6.535,5.565,8.419,7.82,7.116,5.924,8.145,7.569,7.041,5.847,7.995,7.419,6.889,5.821,8.419,7.87,7.217,6.102,-94.792,7.645,6.965,5.591
1/18/2015 4:00,9.756,6.077,5.385,4.194,8.17,7.469,6.661,5.282,8.12,7.469,6.864,5.642,8.195,7.494,6.864,5.488,8.369,7.77,7.142,6,8.22,7.519,6.94,5.821,7.845,7.318,6.56,5.591,8.394,7.82,7.116,5.924,8.095,7.569,7.041,5.847,7.97,7.419,6.889,5.821,8.369,7.87,7.217,6.102,-94.792,7.645,6.965,5.591
1/18/2015 4:15,9.41,6.077,5.385,4.194,8.145,7.469,6.661,5.282,8.12,7.469,6.864,5.642,8.195,7.494,6.864,5.488,8.344,7.77,7.142,6,8.195,7.519,6.94,5.821,7.82,7.318,6.56,5.591,8.369,7.82,7.116,5.924,8.07,7.569,7.041,5.847,7.945,7.393,6.889,5.847,8.344,7.87,7.217,6.102,-94.792,7.619,6.965,5.616
1/18/2015 4:30,9.731,6.102,5.411,4.194,8.12,7.469,6.687,5.308,8.095,7.444,6.864,5.642,8.17,7.494,6.889,5.488,8.319,7.77,7.142,6,8.17,7.519,6.94,5.847,7.795,7.318,6.56,5.591,8.344,7.82,7.116,5.949,8.045,7.569,7.041,5.872,7.92,7.393,6.914,5.847,8.319,7.87,7.217,6.102,-94.792,7.619,6.965,5.616
1/18/2015 4:45,9.064,6.102,5.411,4.194,8.12,7.469,6.687,5.308,8.07,7.444,6.864,5.668,8.145,7.494,6.889,5.514,8.295,7.77,7.142,6,8.145,7.519,6.965,5.847,7.77,7.318,6.56,5.591,8.319,7.795,7.142,5.949,8.02,7.544,7.041,5.872,7.895,7.393,6.914,5.847,8.295,7.845,7.217,6.128,-94.792,7.594,6.965,5.616
1/18/2015 5:00,9.361,6.102,5.437,4.22,8.12,7.469,6.712,5.308,8.045,7.444,6.864,5.668,8.12,7.469,6.889,5.514,8.27,7.77,7.142,6.026,8.12,7.519,6.965,5.847,7.745,7.293,6.56,5.591,8.295,7.795,7.142,5.949,8.02,7.544,7.066,5.898,7.87,7.393,6.914,5.847,8.27,7.845,7.242,6.128,-94.792,7.594,6.99,5.642
1/18/2015 5:15,9.262,6.102,5.437,4.22,8.095,7.469,6.712,5.334,8.02,7.444,6.889,5.668,8.095,7.469,6.889,5.514,8.22,7.745,7.167,6.026,8.095,7.519,6.965,5.847,7.72,7.293,6.56,5.616,8.27,7.795,7.142,5.949,8.02,7.519,7.066,5.898,7.87,7.368,6.914,5.847,8.245,7.845,7.242,6.128,-94.792,7.569,6.99,5.642
1/18/2015 5:30,9.312,6.102,5.437,4.22,8.07,7.469,6.712,5.334,7.995,7.419,6.889,5.693,8.07,7.469,6.914,5.539,8.195,7.745,7.167,6.026,8.07,7.494,6.965,5.847,7.72,7.268,6.585,5.616,8.245,7.77,7.142,5.975,7.995,7.519,7.066,5.898,7.87,7.368,6.914,5.872,8.245,7.82,7.242,6.153,-94.792,7.569,6.99,5.642
1/18/2015 5:45,9.805,6.128,5.462,4.246,8.07,7.469,6.712,5.334,7.97,7.419,6.889,5.693,8.02,7.469,6.914,5.539,8.17,7.745,7.167,6.051,8.07,7.494,6.965,5.872,7.72,7.268,6.585,5.616,8.245,7.77,7.142,5.975,7.995,7.519,7.066,5.898,7.87,7.368,6.914,5.872,8.22,7.82,7.242,6.153,-94.792,7.569,6.99,5.642
1/18/2015 6:00,9.903,6.128,5.462,4.246,8.02,7.444,6.737,5.334,7.92,7.419,6.889,5.693,7.995,7.469,6.914,5.539,8.12,7.72,7.167,6.051,8.045,7.494,6.965,5.872,7.72,7.268,6.585,5.642,8.22,7.77,7.142,5.975,7.995,7.519,7.066,5.924,7.87,7.368,6.914,5.872,8.22,7.82,7.242,6.153,-94.792,7.544,6.965,5.668
1/18/2015 6:15,9.657,6.128,5.488,4.246,7.995,7.444,6.737,5.334,7.895,7.419,6.889,5.693,7.97,7.469,6.914,5.539,8.095,7.72,7.167,6.051,8.07,7.469,6.965,5.872,7.695,7.242,6.585,5.642,8.22,7.745,7.142,6,8.02,7.494,7.066,5.924,7.87,7.368,6.914,5.898,8.22,7.82,7.242,6.153,-94.792,7.544,6.965,5.668
1/18/2015 6:30,9.682,6.153,5.488,4.272,7.97,7.444,6.737,5.334,7.87,7.419,6.889,5.719,7.945,7.444,6.914,5.539,8.095,7.72,7.167,6.051,8.07,7.469,6.99,5.898,7.695,7.217,6.585,5.642,8.22,7.745,7.167,6,8.02,7.494,7.066,5.924,7.87,7.343,6.914,5.898,8.22,7.795,7.242,6.153,-94.792,7.519,6.965,5.693
1/18/2015 6:45,10.001,6.153,5.488,4.272,7.92,7.419,6.737,5.36,7.87,7.393,6.914,5.719,7.92,7.444,6.914,5.565,8.07,7.695,7.167,6.077,8.07,7.469,6.99,5.898,7.695,7.217,6.585,5.642,8.22,7.72,7.167,6,8.02,7.469,7.066,5.949,7.87,7.343,6.94,5.898,8.22,7.795,7.242,6.179,-94.792,7.519,6.965,5.693
1/18/2015 7:00,9.064,6.153,5.488,4.272,7.895,7.419,6.763,5.36,7.845,7.393,6.914,5.719,7.92,7.419,6.914,5.565,8.07,7.695,7.167,6.077,8.07,7.469,6.99,5.898,7.695,7.217,6.585,5.642,8.22,7.72,7.167,6,8.02,7.469,7.066,5.949,7.87,7.343,6.94,5.898,8.22,7.795,7.268,6.179,-94.792,7.519,6.965,5.693
1/18/2015 7:15,9.188,6.153,5.514,4.298,7.87,7.419,6.763,5.36,7.845,7.368,6.914,5.719,7.92,7.419,6.914,5.565,8.07,7.67,7.167,6.077,8.07,7.469,6.99,5.898,7.695,7.217,6.611,5.642,8.22,7.72,7.167,6,8.02,7.469,7.066,5.949,7.87,7.343,6.94,5.924,8.22,7.77,7.268,6.179,-94.792,7.519,6.965,5.693
1/18/2015 7:30,9.089,6.179,5.514,4.298,7.845,7.419,6.763,5.385,7.82,7.368,6.914,5.745,7.895,7.419,6.914,5.591,8.07,7.67,7.167,6.102,8.07,7.469,6.99,5.898,7.72,7.217,6.611,5.668,8.22,7.72,7.167,6.026,8.02,7.469,7.066,5.949,7.87,7.343,6.94,5.924,8.22,7.77,7.268,6.204,-94.792,7.519,6.965,5.693
1/18/2015 7:45,9.114,6.179,5.539,4.298,7.82,7.419,6.763,5.385,7.82,7.368,6.914,5.745,7.895,7.419,6.94,5.591,8.07,7.67,7.167,6.102,8.07,7.444,6.99,5.924,7.72,7.217,6.611,5.668,8.22,7.72,7.167,6.026,8.02,7.469,7.066,5.975,7.87,7.343,6.94,5.924,8.22,7.77,7.268,6.204,-94.792,7.519,6.965,5.719
1/18/2015 8:00,9.509,6.179,5.539,4.324,7.82,7.393,6.763,5.385,7.82,7.368,6.914,5.745,7.895,7.393,6.94,5.591,8.07,7.67,7.167,6.102,8.07,7.444,6.99,5.924,7.72,7.217,6.611,5.668,8.22,7.72,7.167,6.026,8.02,7.469,7.066,5.975,7.87,7.343,6.94,5.924,8.22,7.77,7.268,6.204,-94.792,7.519,6.965,5.719
1/18/2015 8:15,9.238,6.179,5.539,4.324,7.82,7.393,6.763,5.385,7.82,7.343,6.914,5.745,7.895,7.393,6.94,5.591,8.07,7.67,7.167,6.102,8.07,7.444,6.99,5.924,7.72,7.217,6.611,5.693,8.22,7.695,7.167,6.051,8.02,7.469,7.066,5.975,7.87,7.343,6.94,5.949,8.22,7.77,7.268,6.204,-94.792,7.519,6.965,5.719
1/18/2015 8:30,8.841,6.179,5.539,4.324,7.82,7.393,6.763,5.385,7.845,7.343,6.914,5.77,7.895,7.393,6.94,5.616,8.07,7.645,7.167,6.128,8.07,7.444,6.99,5.949,7.72,7.217,6.611,5.693,8.195,7.695,7.167,6.051,8.02,7.469,7.066,6,7.895,7.343,6.94,5.949,8.22,7.77,7.268,6.204,-94.792,7.519,6.965,5.745
1/18/2015 8:45,9.682,6.204,5.565,4.35,7.82,7.368,6.788,5.385,7.845,7.343,6.914,5.77,7.895,7.368,6.94,5.616,8.07,7.645,7.167,6.128,8.07,7.444,7.015,5.949,7.72,7.217,6.611,5.693,8.195,7.695,7.167,6.051,8.02,7.469,7.066,6,7.87,7.343,6.94,5.949,8.22,7.77,7.268,6.23,-94.792,7.519,6.965,5.745
1/18/2015 9:00,9.731,6.204,5.565,4.35,7.82,7.368,6.788,5.411,7.845,7.318,6.914,5.77,7.895,7.368,6.94,5.616,8.07,7.645,7.167,6.153,8.07,7.444,7.015,5.949,7.72,7.217,6.611,5.693,8.195,7.695,7.167,6.051,8.02,7.469,7.066,6,7.895,7.343,6.94,5.949,8.22,7.77,7.268,6.23,-94.792,7.519,6.965,5.745
1/18/2015 9:15,9.534,6.204,5.565,4.35,7.82,7.368,6.788,5.411,7.845,7.318,6.914,5.77,7.895,7.368,6.94,5.642,8.07,7.645,7.167,6.153,8.07,7.444,7.015,5.949,7.72,7.217,6.611,5.693,8.195,7.695,7.167,6.051,8.02,7.469,7.066,6,7.895,7.343,6.965,5.949,8.22,7.77,7.268,6.23,-94.792,7.519,6.965,5.745
1/18/2015 9:30,9.312,6.204,5.591,4.376,7.82,7.368,6.788,5.411,7.845,7.318,6.914,5.796,7.895,7.368,6.94,5.642,8.095,7.645,7.167,6.153,8.07,7.444,7.015,5.949,7.72,7.217,6.611,5.693,8.195,7.695,7.167,6.077,8.02,7.469,7.066,6.026,7.895,7.343,6.965,5.975,8.22,7.77,7.268,6.255,-94.792,7.519,6.965,5.745
1/18/2015 9:45,9.632,6.204,5.591,4.376,7.82,7.368,6.788,5.411,7.845,7.318,6.914,5.796,7.895,7.368,6.94,5.642,8.095,7.645,7.167,6.153,8.07,7.444,7.015,5.975,7.745,7.217,6.611,5.719,8.195,7.695,7.167,6.077,8.02,7.469,7.066,6.026,7.895,7.343,6.965,5.975,8.22,7.77,7.268,6.255,-94.792,7.519,6.965,5.77
1/18/2015 10:00,9.903,6.204,5.591,4.376,7.82,7.343,6.788,5.437,7.845,7.318,6.914,5.796,7.895,7.368,6.94,5.642,8.095,7.645,7.192,6.153,8.07,7.444,7.015,5.975,7.745,7.217,6.611,5.719,8.195,7.695,7.167,6.077,8.02,7.469,7.066,6.026,7.895,7.343,6.965,5.975,8.22,7.77,7.268,6.255,-94.792,7.519,6.965,5.77
1/18/2015 10:15,11.2,6.204,5.616,4.402,7.82,7.343,6.788,5.437,7.87,7.318,6.914,5.796,7.895,7.368,6.94,5.642,8.095,7.645,7.192,6.179,8.07,7.444,7.015,5.975,7.745,7.242,6.611,5.719,8.195,7.695,7.167,6.102,8.02,7.469,7.066,6.051,7.895,7.343,6.965,5.975,8.22,7.77,7.268,6.255,-94.792,7.519,6.99,5.77
1/18/2015 10:30,13.161,6.23,5.616,4.402,7.82,7.343,6.788,5.437,7.87,7.318,6.914,5.796,7.895,7.368,6.94,5.668,8.095,7.645,7.192,6.179,8.07,7.444,7.015,6,7.745,7.242,6.636,5.745,8.195,7.695,7.167,6.102,8.02,7.469,7.091,6.051,7.895,7.343,6.965,6,8.22,7.77,7.268,6.255,-94.792,7.519,6.99,5.796
1/18/2015 10:45,12.437,6.23,5.616,4.402,7.82,7.343,6.788,5.437,7.87,7.318,6.914,5.821,7.895,7.368,6.94,5.668,8.095,7.645,7.192,6.179,8.07,7.444,7.015,6,7.745,7.242,6.636,5.745,8.195,7.695,7.167,6.102,8.02,7.469,7.091,6.051,7.895,7.343,6.965,6,8.195,7.745,7.268,6.255,-94.792,7.519,6.99,5.796
1/18/2015 11:00,12.219,6.23,5.616,4.402,7.845,7.343,6.813,5.437,7.87,7.318,6.914,5.821,7.895,7.368,6.94,5.668,8.095,7.645,7.192,6.204,8.07,7.444,7.015,6,7.745,7.242,6.636,5.745,8.195,7.695,7.167,6.102,8.02,7.469,7.091,6.051,7.895,7.343,6.965,6,8.195,7.77,7.268,6.281,-94.792,7.519,6.99,5.796
1/18/2015 11:15,12.751,6.23,5.642,4.428,7.845,7.343,6.813,5.437,7.87,7.343,6.914,5.821,7.92,7.368,6.94,5.693,8.095,7.645,7.192,6.204,8.07,7.444,7.015,6,7.77,7.242,6.636,5.745,8.195,7.695,7.167,6.102,8.02,7.469,7.091,6.051,7.895,7.343,6.965,6,8.195,7.77,7.293,6.281,-94.792,7.519,6.99,5.796
1/18/2015 11:30,12.509,6.255,5.642,4.428,7.845,7.343,6.813,5.462,7.87,7.343,6.94,5.847,7.92,7.368,6.94,5.693,8.095,7.645,7.192,6.204,8.07,7.444,7.041,6,7.77,7.242,6.661,5.745,8.195,7.695,7.192,6.128,8.02,7.469,7.091,6.077,7.895,7.343,6.99,6.026,8.195,7.77,7.293,6.281,-94.792,7.519,6.99,5.796
1/18/2015 11:45,13.546,6.255,5.642,4.454,7.845,7.343,6.813,5.462,7.87,7.343,6.94,5.847,7.92,7.368,6.965,5.693,8.095,7.645,7.192,6.204,8.07,7.444,7.041,6,7.77,7.242,6.661,5.745,8.195,7.695,7.192,6.128,8.02,7.469,7.091,6.077,7.895,7.368,6.99,6.026,8.195,7.745,7.293,6.306,-94.792,7.519,6.99,5.821
1/18/2015 12:00,12.727,6.255,5.642,4.454,7.845,7.343,6.813,5.488,7.87,7.343,6.94,5.847,7.92,7.368,6.965,5.693,8.095,7.645,7.192,6.204,8.07,7.469,7.041,6.026,7.745,7.242,6.661,5.77,8.195,7.695,7.192,6.128,8.02,7.469,7.091,6.077,7.895,7.368,6.99,6.026,8.195,7.77,7.293,6.306,-94.792,7.519,6.99,5.821
1/18/2015 12:15,12.944,6.255,5.642,4.454,7.845,7.343,6.813,5.488,7.87,7.343,6.94,5.847,7.92,7.368,6.965,5.693,8.095,7.645,7.192,6.23,8.07,7.469,7.041,6.026,7.745,7.242,6.661,5.77,8.17,7.695,7.192,6.153,8.02,7.469,7.116,6.102,7.895,7.368,6.99,6.026,8.195,7.745,7.293,6.306,-94.792,7.519,6.99,5.821
1/18/2015 12:30,13.522,6.281,5.668,4.454,7.845,7.368,6.813,5.488,7.87,7.343,6.94,5.847,7.92,7.368,6.965,5.719,8.095,7.645,7.217,6.23,8.07,7.469,7.041,6.026,7.745,7.268,6.661,5.77,8.17,7.695,7.192,6.153,8.02,7.469,7.116,6.102,7.895,7.368,6.99,6.026,8.195,7.77,7.293,6.306,-94.792,7.519,6.99,5.821
1/18/2015 12:45,12.847,6.306,5.668,4.48,7.87,7.368,6.813,5.488,7.87,7.343,6.94,5.872,7.92,7.368,6.965,5.719,8.07,7.645,7.217,6.23,8.07,7.469,7.041,6.026,7.745,7.268,6.661,5.796,8.17,7.695,7.192,6.153,8.02,7.469,7.116,6.102,7.895,7.368,6.99,6.051,8.17,7.745,7.293,6.306,-94.792,7.519,7.015,5.847
1/18/2015 13:00,13.064,6.306,5.693,4.48,7.87,7.368,6.813,5.488,7.87,7.343,6.94,5.872,7.92,7.368,6.965,5.719,8.07,7.645,7.217,6.255,8.07,7.469,7.041,6.051,7.745,7.268,6.661,5.796,8.17,7.695,7.192,6.153,8.02,7.469,7.116,6.102,7.895,7.368,6.99,6.051,8.17,7.77,7.318,6.331,-94.792,7.519,7.015,5.847
1/18/2015 13:15,12.558,6.331,5.693,4.48,7.87,7.368,6.839,5.514,7.87,7.343,6.965,5.872,7.895,7.368,6.965,5.745,8.07,7.645,7.217,6.255,8.07,7.469,7.041,6.051,7.745,7.268,6.661,5.796,8.17,7.67,7.192,6.153,8.02,7.469,7.116,6.102,7.895,7.368,7.015,6.051,8.17,7.77,7.318,6.331,-94.792,7.519,7.015,5.847
1/18/2015 13:30,13.618,6.331,5.693,4.506,7.87,7.368,6.839,5.514,7.87,7.343,6.965,5.898,7.895,7.368,6.965,5.745,8.07,7.645,7.217,6.255,8.07,7.469,7.066,6.051,7.745,7.268,6.687,5.796,8.17,7.67,7.192,6.179,8.02,7.494,7.116,6.128,7.895,7.368,7.015,6.051,8.17,7.745,7.318,6.331,-94.792,7.544,7.015,5.847
1/18/2015 13:45,12.871,6.357,5.693,4.506,7.87,7.368,6.839,5.514,7.87,7.368,6.965,5.898,7.895,7.368,6.965,5.745,8.07,7.645,7.217,6.255,8.07,7.469,7.066,6.051,7.745,7.268,6.687,5.796,8.17,7.67,7.217,6.179,8.02,7.494,7.116,6.128,7.895,7.368,7.015,6.051,8.17,7.77,7.318,6.331,-94.792,7.544,7.015,5.847
1/18/2015 14:00,13.353,6.382,5.719,4.506,7.87,7.368,6.839,5.514,7.87,7.368,6.965,5.898,7.895,7.368,6.965,5.745,8.07,7.645,7.217,6.255,8.07,7.469,7.066,6.051,7.745,7.268,6.687,5.796,8.17,7.67,7.192,6.179,8.02,7.494,7.116,6.128,7.895,7.368,7.015,6.077,8.17,7.745,7.318,6.357,-94.792,7.544,7.015,5.872
1/18/2015 14:15,13.642,6.408,5.719,4.506,7.87,7.368,6.839,5.539,7.87,7.368,6.965,5.898,7.895,7.368,6.965,5.745,8.07,7.645,7.217,6.255,8.07,7.469,7.066,6.077,7.745,7.268,6.687,5.796,8.17,7.67,7.217,6.179,7.995,7.494,7.116,6.153,7.895,7.368,7.015,6.077,8.17,7.745,7.318,6.357,-94.792,7.544,7.015,5.872
1/18/2015 14:30,13.209,6.408,5.745,4.532,7.87,7.368,6.839,5.539,7.87,7.368,6.965,5.898,7.895,7.368,6.99,5.77,8.07,7.645,7.217,6.281,8.07,7.469,7.066,6.077,7.745,7.268,6.687,5.821,8.17,7.67,7.217,6.204,7.995,7.494,7.116,6.153,7.895,7.368,7.015,6.077,8.17,7.77,7.318,6.357,-94.792,7.544,7.015,5.872
1/18/2015 14:45,12.727,6.433,5.745,4.532,7.87,7.368,6.864,5.539,7.87,7.368,6.965,5.924,7.895,7.368,6.99,5.77,8.07,7.645,7.217,6.281,8.045,7.469,7.066,6.077,7.745,7.268,6.712,5.821,8.145,7.67,7.217,6.204,7.995,7.494,7.116,6.153,7.895,7.368,7.015,6.077,8.17,7.745,7.318,6.357,-94.792,7.544,7.015,5.898
1/18/2015 15:00,13.209,6.458,5.745,4.558,7.845,7.368,6.864,5.539,7.87,7.368,6.965,5.924,7.895,7.368,6.99,5.77,8.07,7.645,7.217,6.281,8.045,7.469,7.066,6.077,7.72,7.268,6.712,5.847,8.145,7.67,7.217,6.204,7.97,7.494,7.142,6.153,7.87,7.368,7.015,6.102,8.17,7.745,7.318,6.357,-94.792,7.544,7.015,5.898
1/18/2015 15:15,13.064,6.484,5.745,4.558,7.845,7.368,6.864,5.539,7.87,7.368,6.965,5.924,7.895,7.368,6.99,5.796,8.07,7.645,7.217,6.306,8.045,7.469,7.066,6.102,7.72,7.268,6.712,5.847,8.145,7.67,7.217,6.204,7.97,7.494,7.142,6.153,7.87,7.368,7.015,6.102,8.145,7.745,7.318,6.382,-94.792,7.519,7.015,5.898
1/18/2015 15:30,12.63,6.509,5.77,4.558,7.845,7.368,6.864,5.565,7.87,7.368,6.965,5.924,7.87,7.368,6.99,5.796,8.045,7.645,7.217,6.306,8.045,7.469,7.066,6.102,7.72,7.268,6.712,5.847,8.12,7.67,7.217,6.204,7.97,7.494,7.142,6.179,7.87,7.368,7.041,6.102,8.145,7.745,7.318,6.382,-94.792,7.544,7.015,5.898
1/18/2015 15:45,12.606,6.509,5.796,4.558,7.845,7.368,6.864,5.565,7.87,7.368,6.965,5.949,7.87,7.368,6.99,5.796,8.045,7.645,7.242,6.306,8.02,7.469,7.066,6.102,7.72,7.268,6.712,5.847,8.12,7.67,7.217,6.23,7.945,7.494,7.142,6.179,7.87,7.368,7.041,6.102,8.12,7.745,7.318,6.382,-94.792,7.519,7.015,5.898
1/18/2015 16:00,12.413,6.535,5.796,4.558,7.845,7.368,6.864,5.565,7.87,7.368,6.99,5.949,7.87,7.368,6.99,5.796,8.045,7.645,7.242,6.306,8.02,7.469,7.091,6.102,7.72,7.268,6.712,5.847,8.12,7.67,7.217,6.23,7.945,7.494,7.142,6.179,7.87,7.368,7.041,6.102,8.12,7.745,7.318,6.382,-94.792,7.519,7.015,5.898
1/18/2015 16:15,12.098,6.56,5.796,4.584,7.845,7.368,6.864,5.565,7.845,7.368,6.99,5.949,7.87,7.368,6.99,5.796,8.045,7.645,7.242,6.306,8.02,7.469,7.091,6.102,7.72,7.268,6.712,5.847,8.12,7.67,7.217,6.23,7.945,7.494,7.142,6.179,7.845,7.368,7.041,6.102,8.12,7.745,7.318,6.408,-94.792,7.519,7.041,5.898
1/18/2015 16:30,11.102,6.585,5.821,4.584,7.845,7.368,6.864,5.591,7.845,7.368,6.99,5.949,7.87,7.368,7.015,5.796,8.02,7.645,7.242,6.331,8.02,7.469,7.091,6.102,7.72,7.268,6.712,5.847,8.095,7.67,7.217,6.23,7.945,7.494,7.142,6.204,7.845,7.368,7.041,6.128,8.12,7.745,7.318,6.408,-94.792,7.519,7.015,5.924
1/18/2015 16:45,10.296,6.585,5.821,4.61,7.845,7.368,6.864,5.591,7.845,7.368,6.99,5.949,7.87,7.368,7.015,5.821,8.02,7.645,7.242,6.331,8.02,7.469,7.091,6.128,7.72,7.268,6.712,5.872,8.095,7.67,7.217,6.255,7.945,7.494,7.142,6.204,7.845,7.368,7.041,6.128,8.095,7.745,7.343,6.408,-94.792,7.519,7.041,5.924
